Frame,Team,Player,X,Y
134,Team A,5,2.0,14.0
134,Team A,6,2.0,62.0
134,Team A,7,6.0,33.0
134,Team A,8,43.0,61.0
134,Team A,9,23.0,25.0
134,Team A,10,48.0,28.0
134,Team B,0,66.0,9.0
134,Team B,1,100.0,6.0
134,Team B,2,75.0,9.0
134,Team B,3,61.0,19.0
134,Team B,4,35.0,44.0
134,Team B,5,21.0,28.0
134,Team B,6,22.0,35.0
134,Team B,7,76.0,22.0
134,Team B,8,88.0,27.0
134,Team B,9,70.0,61.0
134,Team B,10,43.0,13.0
135,Team A,0,45.0,43.0
135,Team A,1,55.0,15.0
135,Team A,2,54.0,24.0
135,Team A,3,69.0,53.0
135,Team A,4,33.0,56.0
135,Team A,5,2.0,15.0
135,Team A,6,1.0,63.0
135,Team A,7,7.0,34.0
135,Team A,8,44.0,60.0
135,Team A,9,23.0,25.0
135,Team A,10,48.0,28.0
135,Team B,0,65.0,9.0
135,Team B,1,100.0,6.0
135,Team B,2,76.0,8.0
135,Team B,3,61.0,19.0
135,Team B,4,36.0,45.0
135,Team B,5,22.0,27.0
135,Team B,6,21.0,34.0
135,Team B,7,75.0,23.0
135,Team B,8,89.0,28.0
135,Team B,9,70.0,61.0
135,Team B,10,44.0,14.0
136,Team A,0,46.0,42.0
136,Team A,1,55.0,15.0
136,Team A,2,53.0,23.0
136,Team A,3,68.0,52.0
136,Team A,4,33.0,56.0
136,Team A,5,1.0,14.0
136,Team A,6,2.0,62.0
136,Team A,7,6.0,33.0
136,Team A,8,45.0,61.0
136,Team A,9,23.0,25.0
136,Team A,10,48.0,28.0
136,Team B,0,65.0,9.0
136,Team B,1,100.0,6.0
136,Team B,2,76.0,8.0
136,Team B,3,61.0,19.0
136,Team B,4,35.0,44.0
136,Team B,5,21.0,28.0
136,Team B,6,22.0,35.0
136,Team B,7,74.0,24.0
136,Team B,8,88.0,27.0
136,Team B,9,70.0,61.0
136,Team B,10,45.0,15.0
137,Team A,0,45.0,43.0
137,Team A,1,55.0,15.0
137,Team A,2,54.0,24.0
137,Team A,3,67.0,51.0
137,Team A,4,32.0,55.0
137,Team A,5,2.0,15.0
137,Team A,6,2.0,62.0
137,Team A,7,5.0,34.0
137,Team A,8,44.0,60.0
137,Team A,9,23.0,25.0
137,Team A,10,47.0,27.0
137,Team B,0,66.0,10.0
137,Team B,1,100.0,6.0
137,Team B,2,76.0,8.0
137,Team B,3,61.0,19.0
137,Team B,4,35.0,44.0
137,Team B,5,20.0,29.0
137,Team B,6,22.0,35.0
137,Team B,7,73.0,25.0
137,Team B,8,88.0,27.0
137,Team B,9,69.0,60.0
137,Team B,10,44.0,14.0
138,Team A,0,45.0,43.0
138,Team A,1,55.0,15.0
138,Team A,2,54.0,24.0
138,Team A,3,68.0,52.0
138,Team A,4,33.0,54.0
138,Team A,5,2.0,15.0
138,Team A,6,2.0,62.0
138,Team A,7,6.0,33.0
138,Team A,8,43.0,61.0
138,Team A,9,24.0,26.0
138,Team A,10,48.0,28.0
138,Team B,0,65.0,9.0
138,Team B,1,100.0,6.0
138,Team B,2,77.0,7.0
138,Team B,3,61.0,19.0
138,Team B,4,35.0,44.0
138,Team B,5,20.0,29.0
138,Team B,6,22.0,35.0
138,Team B,7,74.0,24.0
138,Team B,8,88.0,27.0
138,Team B,9,70.0,61.0
138,Team B,10,43.0,13.0
139,Team A,0,45.0,43.0
139,Team A,1,55.0,15.0
139,Team A,2,54.0,24.0
139,Team A,3,69.0,53.0
139,Team A,4,33.0,55.0
139,Team A,5,2.0,15.0
139,Team A,6,3.0,63.0
139,Team A,7,6.0,33.0
139,Team A,8,42.0,62.0
139,Team A,9,23.0,25.0
139,Team A,10,48.0,28.0
139,Team B,0,64.0,8.0
139,Team B,1,100.0,6.0
139,Team B,2,78.0,6.0
139,Team B,3,61.0,19.0
139,Team B,4,34.0,45.0
139,Team B,5,20.0,29.0
139,Team B,6,22.0,35.0
139,Team B,7,75.0,23.0
139,Team B,8,88.0,27.0
139,Team B,9,69.0,60.0
139,Team B,10,43.0,13.0
140,Team A,0,45.0,43.0
140,Team A,1,55.0,15.0
140,Team A,2,53.0,25.0
140,Team A,3,69.0,53.0
140,Team A,4,33.0,56.0
140,Team A,5,2.0,15.0
140,Team A,6,4.0,64.0
140,Team A,7,6.0,33.0
140,Team A,8,43.0,61.0
140,Team A,9,23.0,25.0
140,Team A,10,48.0,28.0
140,Team B,0,65.0,7.0
140,Team B,1,101.0,7.0
140,Team B,2,77.0,7.0
140,Team B,3,61.0,19.0
140,Team B,4,35.0,44.0
140,Team B,5,20.0,29.0
140,Team B,6,22.0,35.0
140,Team B,7,76.0,24.0
140,Team B,8,89.0,26.0
140,Team B,9,70.0,61.0
140,Team B,10,43.0,13.0
141,Team A,0,45.0,43.0
141,Team A,1,55.0,15.0
141,Team A,2,54.0,24.0
141,Team A,3,69.0,53.0
141,Team A,4,32.0,57.0
141,Team A,5,1.0,16.0
141,Team A,6,3.0,63.0
141,Team A,7,7.0,32.0
141,Team A,8,44.0,61.0
141,Team A,9,23.0,25.0
141,Team A,10,48.0,28.0
141,Team B,0,65.0,8.0
141,Team B,1,100.0,6.0
141,Team B,2,76.0,8.0
141,Team B,3,61.0,19.0
141,Team B,4,35.0,44.0
141,Team B,5,21.0,28.0
141,Team B,6,22.0,35.0
141,Team B,7,76.0,23.0
141,Team B,8,88.0,27.0
141,Team B,9,70.0,61.0
141,Team B,10,43.0,13.0
142,Team A,0,45.0,43.0
142,Team A,1,54.0,14.0
142,Team A,2,54.0,24.0
142,Team A,3,68.0,54.0
142,Team A,4,33.0,56.0
142,Team A,5,2.0,15.0
142,Team A,6,2.0,62.0
142,Team A,7,8.0,33.0
142,Team A,8,45.0,61.0
142,Team A,9,23.0,25.0
142,Team A,10,48.0,28.0
142,Team B,0,65.0,9.0
142,Team B,1,101.0,7.0
142,Team B,2,76.0,8.0
142,Team B,3,61.0,19.0
142,Team B,4,35.0,44.0
142,Team B,5,20.0,27.0
142,Team B,6,22.0,35.0
142,Team B,7,76.0,22.0
142,Team B,8,89.0,28.0
142,Team B,9,70.0,61.0
142,Team B,10,43.0,13.0
143,Team A,0,45.0,43.0
143,Team A,1,55.0,13.0
143,Team A,2,54.0,24.0
143,Team A,3,67.0,53.0
143,Team A,4,33.0,56.0
143,Team A,5,2.0,15.0
143,Team A,6,2.0,62.0
143,Team A,7,7.0,33.0
143,Team A,8,45.0,61.0
143,Team A,9,24.0,24.0
143,Team A,10,48.0,28.0
143,Team B,0,64.0,10.0
143,Team B,1,100.0,6.0
143,Team B,2,76.0,8.0
143,Team B,3,61.0,19.0
143,Team B,4,35.0,44.0
143,Team B,5,20.0,28.0
143,Team B,6,23.0,34.0
143,Team B,7,76.0,22.0
143,Team B,8,90.0,27.0
143,Team B,9,70.0,61.0
143,Team B,10,43.0,13.0
144,Team A,0,45.0,43.0
144,Team A,1,55.0,14.0
144,Team A,2,54.0,24.0
144,Team A,3,68.0,53.0
144,Team A,4,33.0,56.0
144,Team A,5,3.0,14.0
144,Team A,6,2.0,62.0
144,Team A,7,6.0,32.0
144,Team A,8,45.0,61.0
144,Team A,9,23.0,25.0
144,Team A,10,48.0,28.0
144,Team B,0,65.0,9.0
144,Team B,1,100.0,6.0
144,Team B,2,76.0,8.0
144,Team B,3,60.0,20.0
144,Team B,4,35.0,44.0
144,Team B,5,20.0,29.0
144,Team B,6,22.0,35.0
144,Team B,7,76.0,22.0
144,Team B,8,89.0,27.0
144,Team B,9,69.0,60.0
144,Team B,10,44.0,12.0
145,Team A,0,45.0,43.0
145,Team A,1,55.0,15.0
145,Team A,2,54.0,24.0
145,Team A,3,69.0,53.0
145,Team A,4,34.0,55.0
145,Team A,5,2.0,13.0
145,Team A,6,2.0,62.0
145,Team A,7,7.0,31.0
145,Team A,8,45.0,61.0
145,Team A,9,23.0,25.0
145,Team A,10,49.0,27.0
145,Team B,0,65.0,9.0
145,Team B,1,100.0,6.0
145,Team B,2,76.0,8.0
145,Team B,3,59.0,19.0
145,Team B,4,35.0,44.0
145,Team B,5,19.0,28.0
145,Team B,6,22.0,35.0
145,Team B,7,76.0,22.0
145,Team B,8,88.0,27.0
145,Team B,9,70.0,61.0
145,Team B,10,45.0,11.0
146,Team A,0,45.0,43.0
146,Team A,1,55.0,15.0
146,Team A,2,54.0,24.0
146,Team A,3,69.0,53.0
146,Team A,4,33.0,56.0
146,Team A,5,2.0,14.0
146,Team A,6,2.0,62.0
146,Team A,7,6.0,32.0
146,Team A,8,45.0,61.0
146,Team A,9,23.0,25.0
146,Team A,10,48.0,28.0
146,Team B,0,64.0,10.0
146,Team B,1,100.0,6.0
146,Team B,2,76.0,8.0
146,Team B,3,60.0,19.0
146,Team B,4,35.0,44.0
146,Team B,5,20.0,29.0
146,Team B,6,21.0,34.0
146,Team B,7,77.0,23.0
146,Team B,8,88.0,27.0
146,Team B,9,70.0,61.0
146,Team B,10,44.0,12.0
147,Team A,0,45.0,43.0
147,Team A,1,56.0,14.0
147,Team A,2,53.0,23.0
147,Team A,3,70.0,54.0
147,Team A,4,34.0,57.0
147,Team A,5,2.0,15.0
147,Team A,6,2.0,62.0
147,Team A,7,5.0,31.0
147,Team A,8,45.0,61.0
147,Team A,9,24.0,26.0
147,Team A,10,48.0,28.0
147,Team B,0,65.0,9.0
147,Team B,1,99.0,7.0
147,Team B,2,75.0,7.0
147,Team B,3,61.0,19.0
147,Team B,4,35.0,44.0
147,Team B,5,19.0,30.0
147,Team B,6,20.0,33.0
147,Team B,7,76.0,22.0
147,Team B,8,88.0,27.0
147,Team B,9,71.0,62.0
147,Team B,10,43.0,13.0
148,Team A,0,45.0,43.0
148,Team A,1,55.0,15.0
148,Team A,2,52.0,24.0
148,Team A,3,71.0,53.0
148,Team A,4,33.0,56.0
148,Team A,5,1.0,16.0
148,Team A,6,2.0,62.0
148,Team A,7,6.0,32.0
148,Team A,8,45.0,61.0
148,Team A,9,23.0,25.0
148,Team A,10,48.0,28.0
148,Team B,0,65.0,9.0
148,Team B,1,100.0,6.0
148,Team B,2,76.0,8.0
148,Team B,3,62.0,20.0
148,Team B,4,35.0,44.0
148,Team B,5,20.0,29.0
148,Team B,6,21.0,34.0
148,Team B,7,76.0,22.0
148,Team B,8,88.0,27.0
148,Team B,9,70.0,61.0
148,Team B,10,43.0,13.0
149,Team A,0,45.0,43.0
149,Team A,1,56.0,16.0
149,Team A,2,51.0,25.0
149,Team A,3,70.0,53.0
149,Team A,4,33.0,56.0
149,Team A,5,2.0,15.0
149,Team A,6,2.0,62.0
149,Team A,7,6.0,33.0
149,Team A,8,46.0,62.0
149,Team A,9,23.0,25.0
149,Team A,10,48.0,28.0
149,Team B,0,65.0,9.0
149,Team B,1,100.0,6.0
149,Team B,2,75.0,9.0
149,Team B,3,61.0,19.0
149,Team B,4,35.0,44.0
149,Team B,5,20.0,29.0
149,Team B,6,22.0,35.0
149,Team B,7,76.0,22.0
149,Team B,8,89.0,28.0
149,Team B,9,70.0,61.0
149,Team B,10,43.0,13.0
150,Team A,0,45.0,43.0
150,Team A,1,55.0,15.0
150,Team A,2,52.0,24.0
150,Team A,3,71.0,52.0
150,Team A,4,33.0,56.0
150,Team A,5,3.0,16.0
150,Team A,6,2.0,62.0
150,Team A,7,5.0,34.0
150,Team A,8,45.0,61.0
150,Team A,9,24.0,26.0
150,Team A,10,48.0,28.0
150,Team B,0,65.0,9.0
150,Team B,1,100.0,6.0
150,Team B,2,76.0,8.0
150,Team B,3,61.0,19.0
150,Team B,4,35.0,44.0
150,Team B,5,20.0,29.0
150,Team B,6,22.0,35.0
150,Team B,7,76.0,22.0
150,Team B,8,88.0,27.0
150,Team B,9,70.0,61.0
150,Team B,10,43.0,13.0
151,Team A,0,45.0,43.0
151,Team A,1,54.0,16.0
151,Team A,2,53.0,24.0
151,Team A,3,72.0,53.0
151,Team A,4,32.0,55.0
151,Team A,5,4.0,17.0
151,Team A,6,2.0,62.0
151,Team A,7,6.0,33.0
151,Team A,8,44.0,62.0
151,Team A,9,23.0,25.0
151,Team A,10,49.0,27.0
151,Team B,0,65.0,9.0
151,Team B,1,100.0,6.0
151,Team B,2,76.0,8.0
151,Team B,3,61.0,19.0
151,Team B,4,34.0,45.0
151,Team B,5,20.0,29.0
151,Team B,6,22.0,35.0
151,Team B,7,76.0,22.0
151,Team B,8,88.0,27.0
151,Team B,9,70.0,61.0
151,Team B,10,43.0,13.0
152,Team A,0,45.0,43.0
152,Team A,1,55.0,15.0
152,Team A,2,54.0,24.0
152,Team A,3,73.0,54.0
152,Team A,4,33.0,56.0
152,Team A,5,3.0,16.0
152,Team A,6,3.0,61.0
152,Team A,7,6.0,33.0
152,Team A,8,45.0,61.0
152,Team A,9,23.0,25.0
152,Team A,10,48.0,28.0
152,Team B,0,65.0,9.0
152,Team B,1,100.0,6.0
152,Team B,2,75.0,9.0
152,Team B,3,61.0,19.0
152,Team B,4,35.0,44.0
152,Team B,5,20.0,29.0
152,Team B,6,23.0,34.0
152,Team B,7,75.0,23.0
152,Team B,8,88.0,27.0
152,Team B,9,69.0,62.0
152,Team B,10,42.0,12.0
153,Team A,0,45.0,43.0
153,Team A,1,55.0,15.0
153,Team A,2,54.0,24.0
153,Team A,3,72.0,53.0
153,Team A,4,33.0,56.0
153,Team A,5,2.0,15.0
153,Team A,6,2.0,62.0
153,Team A,7,6.0,33.0
153,Team A,8,45.0,61.0
153,Team A,9,23.0,25.0
153,Team A,10,47.0,27.0
153,Team B,0,65.0,9.0
153,Team B,1,100.0,6.0
153,Team B,2,76.0,8.0
153,Team B,3,61.0,19.0
153,Team B,4,35.0,44.0
153,Team B,5,20.0,29.0
153,Team B,6,22.0,33.0
153,Team B,7,76.0,22.0
153,Team B,8,88.0,27.0
153,Team B,9,70.0,61.0
153,Team B,10,43.0,13.0
154,Team A,0,45.0,43.0
154,Team A,1,55.0,15.0
154,Team A,2,53.0,23.0
154,Team A,3,71.0,53.0
154,Team A,4,33.0,56.0
154,Team A,5,2.0,15.0
154,Team A,6,2.0,62.0
154,Team A,7,6.0,33.0
154,Team A,8,45.0,61.0
154,Team A,9,22.0,24.0
154,Team A,10,48.0,28.0
154,Team B,0,65.0,9.0
154,Team B,1,100.0,6.0
154,Team B,2,76.0,8.0
154,Team B,3,62.0,20.0
154,Team B,4,35.0,44.0
154,Team B,5,20.0,29.0
154,Team B,6,22.0,34.0
154,Team B,7,76.0,22.0
154,Team B,8,88.0,27.0
154,Team B,9,70.0,61.0
154,Team B,10,43.0,13.0
155,Team A,0,45.0,43.0
155,Team A,1,54.0,16.0
155,Team A,2,54.0,24.0
155,Team A,3,70.0,53.0
155,Team A,4,34.0,57.0
155,Team A,5,2.0,15.0
155,Team A,6,1.0,63.0
155,Team A,7,6.0,33.0
155,Team A,8,45.0,61.0
155,Team A,9,23.0,25.0
155,Team A,10,48.0,28.0
155,Team B,0,65.0,9.0
155,Team B,1,100.0,6.0
155,Team B,2,76.0,8.0
155,Team B,3,61.0,19.0
155,Team B,4,35.0,44.0
155,Team B,5,20.0,29.0
155,Team B,6,22.0,35.0
155,Team B,7,75.0,23.0
155,Team B,8,87.0,26.0
155,Team B,9,70.0,61.0
155,Team B,10,43.0,13.0
156,Team A,0,45.0,43.0
156,Team A,1,53.0,17.0
156,Team A,2,54.0,24.0
156,Team A,3,69.0,53.0
156,Team A,4,33.0,56.0
156,Team A,5,2.0,15.0
156,Team A,6,2.0,62.0
156,Team A,7,6.0,33.0
156,Team A,8,45.0,61.0
156,Team A,9,23.0,25.0
156,Team A,10,47.0,27.0
156,Team B,0,65.0,9.0
156,Team B,1,100.0,6.0
156,Team B,2,75.0,7.0
156,Team B,3,61.0,19.0
156,Team B,4,35.0,44.0
156,Team B,5,19.0,30.0
156,Team B,6,22.0,35.0
156,Team B,7,76.0,22.0
156,Team B,8,88.0,27.0
156,Team B,9,70.0,61.0
156,Team B,10,43.0,13.0
157,Team A,0,45.0,43.0
157,Team A,1,54.0,16.0
157,Team A,2,54.0,24.0
157,Team A,3,68.0,52.0
157,Team A,4,33.0,56.0
157,Team A,5,2.0,15.0
157,Team A,6,3.0,63.0
157,Team A,7,6.0,33.0
157,Team A,8,45.0,61.0
157,Team A,9,23.0,25.0
157,Team A,10,48.0,28.0
157,Team B,0,65.0,9.0
157,Team B,1,100.0,6.0
157,Team B,2,76.0,8.0
157,Team B,3,61.0,19.0
157,Team B,4,35.0,44.0
157,Team B,5,20.0,29.0
157,Team B,6,23.0,36.0
157,Team B,7,76.0,22.0
157,Team B,8,87.0,26.0
157,Team B,9,71.0,60.0
157,Team B,10,44.0,12.0
158,Team A,0,44.0,44.0
158,Team A,1,55.0,15.0
158,Team A,2,54.0,24.0
158,Team A,3,69.0,53.0
158,Team A,4,34.0,57.0
158,Team A,5,2.0,15.0
158,Team A,6,4.0,62.0
158,Team A,7,6.0,33.0
158,Team A,8,45.0,61.0
158,Team A,9,23.0,25.0
158,Team A,10,47.0,29.0
158,Team B,0,65.0,9.0
158,Team B,1,100.0,6.0
158,Team B,2,75.0,9.0
158,Team B,3,60.0,18.0
158,Team B,4,35.0,44.0
158,Team B,5,19.0,28.0
158,Team B,6,22.0,37.0
158,Team B,7,76.0,22.0
158,Team B,8,88.0,27.0
158,Team B,9,72.0,61.0
158,Team B,10,43.0,13.0
159,Team A,0,45.0,43.0
159,Team A,1,55.0,15.0
159,Team A,2,54.0,24.0
159,Team A,3,69.0,53.0
159,Team A,4,35.0,56.0
159,Team A,5,2.0,15.0
159,Team A,6,3.0,62.0
159,Team A,7,6.0,33.0
159,Team A,8,44.0,62.0
159,Team A,9,23.0,25.0
159,Team A,10,46.0,28.0
159,Team B,0,64.0,8.0
159,Team B,1,99.0,5.0
159,Team B,2,76.0,8.0
159,Team B,3,61.0,19.0
159,Team B,4,35.0,44.0
159,Team B,5,18.0,29.0
159,Team B,6,22.0,36.0
159,Team B,7,76.0,22.0
159,Team B,8,87.0,26.0
159,Team B,9,71.0,61.0
159,Team B,10,43.0,13.0
160,Team A,0,45.0,43.0
160,Team A,1,55.0,15.0
160,Team A,2,54.0,24.0
160,Team A,3,69.0,53.0
160,Team A,4,36.0,57.0
160,Team A,5,2.0,15.0
160,Team A,6,2.0,62.0
160,Team A,7,5.0,34.0
160,Team A,8,45.0,61.0
160,Team A,9,24.0,26.0
160,Team A,10,47.0,28.0
160,Team B,0,65.0,9.0
160,Team B,1,100.0,6.0
160,Team B,2,76.0,8.0
160,Team B,3,62.0,20.0
160,Team B,4,35.0,44.0
160,Team B,5,17.0,28.0
160,Team B,6,22.0,35.0
160,Team B,7,76.0,22.0
160,Team B,8,88.0,27.0
160,Team B,9,72.0,62.0
160,Team B,10,44.0,14.0
161,Team A,0,45.0,43.0
161,Team A,1,55.0,15.0
161,Team A,2,53.0,23.0
161,Team A,3,69.0,53.0
161,Team A,4,35.0,56.0
161,Team A,5,2.0,15.0
161,Team A,6,2.0,62.0
161,Team A,7,6.0,33.0
161,Team A,8,45.0,61.0
161,Team A,9,23.0,25.0
161,Team A,10,48.0,28.0
161,Team B,0,65.0,9.0
161,Team B,1,99.0,7.0
161,Team B,2,77.0,7.0
161,Team B,3,61.0,19.0
161,Team B,4,35.0,44.0
161,Team B,5,18.0,29.0
161,Team B,6,22.0,35.0
161,Team B,7,76.0,22.0
161,Team B,8,88.0,27.0
161,Team B,9,71.0,61.0
161,Team B,10,43.0,13.0
162,Team A,0,45.0,43.0
162,Team A,1,54.0,14.0
162,Team A,2,54.0,24.0
162,Team A,3,69.0,53.0
162,Team A,4,34.0,57.0
162,Team A,5,2.0,15.0
162,Team A,6,2.0,62.0
162,Team A,7,6.0,33.0
162,Team A,8,44.0,62.0
162,Team A,9,22.0,26.0
162,Team A,10,48.0,28.0
162,Team B,0,64.0,8.0
162,Team B,1,100.0,6.0
162,Team B,2,76.0,8.0
162,Team B,3,61.0,19.0
162,Team B,4,35.0,44.0
162,Team B,5,19.0,29.0
162,Team B,6,21.0,36.0
162,Team B,7,77.0,21.0
162,Team B,8,88.0,27.0
162,Team B,9,72.0,62.0
162,Team B,10,43.0,13.0
163,Team A,0,45.0,43.0
163,Team A,1,55.0,15.0
163,Team A,2,55.0,25.0
163,Team A,3,69.0,53.0
163,Team A,4,35.0,56.0
163,Team A,5,2.0,15.0
163,Team A,6,2.0,62.0
163,Team A,7,5.0,32.0
163,Team A,8,43.0,63.0
163,Team A,9,23.0,25.0
163,Team A,10,48.0,28.0
163,Team B,0,65.0,9.0
163,Team B,1,101.0,5.0
163,Team B,2,75.0,7.0
163,Team B,3,61.0,19.0
163,Team B,4,36.0,45.0
163,Team B,5,20.0,29.0
163,Team B,6,22.0,35.0
163,Team B,7,76.0,22.0
163,Team B,8,88.0,27.0
163,Team B,9,71.0,61.0
163,Team B,10,43.0,13.0
164,Team A,0,45.0,43.0
164,Team A,1,55.0,15.0
164,Team A,2,56.0,26.0
164,Team A,3,69.0,53.0
164,Team A,4,34.0,56.0
164,Team A,5,3.0,16.0
164,Team A,6,2.0,62.0
164,Team A,7,6.0,33.0
164,Team A,8,44.0,62.0
164,Team A,9,23.0,25.0
164,Team A,10,48.0,28.0
164,Team B,0,64.0,10.0
164,Team B,1,100.0,6.0
164,Team B,2,76.0,8.0
164,Team B,3,61.0,19.0
164,Team B,4,35.0,46.0
164,Team B,5,20.0,29.0
164,Team B,6,23.0,34.0
164,Team B,7,76.0,22.0
164,Team B,8,89.0,26.0
164,Team B,9,70.0,61.0
164,Team B,10,43.0,13.0
165,Team A,0,45.0,43.0
165,Team A,1,56.0,14.0
165,Team A,2,57.0,25.0
165,Team A,3,69.0,53.0
165,Team A,4,35.0,55.0
165,Team A,5,2.0,15.0
165,Team A,6,2.0,62.0
165,Team A,7,6.0,33.0
165,Team A,8,45.0,61.0
165,Team A,9,22.0,24.0
165,Team A,10,49.0,29.0
165,Team B,0,63.0,9.0
165,Team B,1,100.0,6.0
165,Team B,2,75.0,7.0
165,Team B,3,61.0,19.0
165,Team B,4,35.0,45.0
165,Team B,5,20.0,29.0
165,Team B,6,22.0,35.0
165,Team B,7,76.0,22.0
165,Team B,8,88.0,27.0
165,Team B,9,70.0,61.0
165,Team B,10,43.0,13.0
166,Team A,0,45.0,43.0
166,Team A,1,55.0,13.0
166,Team A,2,56.0,24.0
166,Team A,3,69.0,53.0
166,Team A,4,36.0,54.0
166,Team A,5,1.0,14.0
166,Team A,6,2.0,62.0
166,Team A,7,7.0,34.0
166,Team A,8,45.0,61.0
166,Team A,9,23.0,25.0
166,Team A,10,48.0,30.0
166,Team B,0,64.0,9.0
166,Team B,1,100.0,6.0
166,Team B,2,76.0,8.0
166,Team B,3,61.0,19.0
166,Team B,4,35.0,44.0
166,Team B,5,20.0,29.0
166,Team B,6,22.0,35.0
166,Team B,7,76.0,22.0
166,Team B,8,88.0,27.0
166,Team B,9,70.0,61.0
166,Team B,10,42.0,12.0
167,Team A,0,44.0,44.0
167,Team A,1,54.0,12.0
167,Team A,2,55.0,25.0
167,Team A,3,69.0,53.0
167,Team A,4,35.0,55.0
167,Team A,5,2.0,15.0
167,Team A,6,2.0,62.0
167,Team A,7,6.0,33.0
167,Team A,8,45.0,61.0
167,Team A,9,23.0,25.0
167,Team A,10,48.0,29.0
167,Team B,0,65.0,9.0
167,Team B,1,100.0,6.0
167,Team B,2,76.0,8.0
167,Team B,3,60.0,18.0
167,Team B,4,35.0,44.0
167,Team B,5,20.0,29.0
167,Team B,6,22.0,35.0
167,Team B,7,76.0,22.0
167,Team B,8,89.0,26.0
167,Team B,9,70.0,61.0
167,Team B,10,43.0,13.0
168,Team A,0,43.0,45.0
168,Team A,1,55.0,13.0
168,Team A,2,54.0,24.0
168,Team A,3,70.0,52.0
168,Team A,4,34.0,56.0
168,Team A,5,2.0,15.0
168,Team A,6,1.0,63.0
168,Team A,7,6.0,33.0
168,Team A,8,44.0,62.0
168,Team A,9,22.0,26.0
168,Team A,10,48.0,28.0
168,Team B,0,66.0,10.0
168,Team B,1,100.0,6.0
168,Team B,2,75.0,7.0
168,Team B,3,61.0,19.0
168,Team B,4,35.0,44.0
168,Team B,5,20.0,29.0
168,Team B,6,22.0,35.0
168,Team B,7,75.0,21.0
168,Team B,8,90.0,27.0
168,Team B,9,71.0,60.0
168,Team B,10,43.0,13.0
169,Team A,0,44.0,44.0
169,Team A,1,55.0,14.0
169,Team A,2,54.0,24.0
169,Team A,3,69.0,53.0
169,Team A,4,35.0,57.0
169,Team A,5,2.0,15.0
169,Team A,6,2.0,62.0
169,Team A,7,6.0,33.0
169,Team A,8,45.0,61.0
169,Team A,9,23.0,25.0
169,Team A,10,48.0,28.0
169,Team B,0,65.0,9.0
169,Team B,1,100.0,6.0
169,Team B,2,76.0,8.0
169,Team B,3,60.0,20.0
169,Team B,4,35.0,44.0
169,Team B,5,19.0,30.0
169,Team B,6,22.0,35.0
169,Team B,7,76.0,22.0
169,Team B,8,89.0,27.0
169,Team B,9,70.0,61.0
169,Team B,10,43.0,13.0
170,Team A,0,45.0,43.0
170,Team A,1,54.0,15.0
170,Team A,2,54.0,24.0
170,Team A,3,69.0,53.0
170,Team A,4,34.0,56.0
170,Team A,5,2.0,15.0
170,Team A,6,2.0,62.0
170,Team A,7,6.0,33.0
170,Team A,8,45.0,61.0
170,Team A,9,24.0,24.0
170,Team A,10,49.0,27.0
170,Team B,0,65.0,9.0
170,Team B,1,100.0,6.0
170,Team B,2,76.0,8.0
170,Team B,3,59.0,19.0
170,Team B,4,35.0,44.0
170,Team B,5,20.0,29.0
170,Team B,6,22.0,35.0
170,Team B,7,76.0,22.0
170,Team B,8,90.0,28.0
170,Team B,9,70.0,61.0
170,Team B,10,43.0,13.0
171,Team A,0,45.0,43.0
171,Team A,1,55.0,15.0
171,Team A,2,54.0,24.0
171,Team A,3,70.0,52.0
171,Team A,4,35.0,55.0
171,Team A,5,1.0,16.0
171,Team A,6,3.0,63.0
171,Team A,7,5.0,34.0
171,Team A,8,45.0,61.0
171,Team A,9,23.0,25.0
171,Team A,10,48.0,28.0
171,Team B,0,65.0,9.0
171,Team B,1,101.0,5.0
171,Team B,2,75.0,9.0
171,Team B,3,60.0,19.0
171,Team B,4,36.0,45.0
171,Team B,5,20.0,29.0
171,Team B,6,22.0,35.0
171,Team B,7,77.0,23.0
171,Team B,8,89.0,27.0
171,Team B,9,69.0,62.0
171,Team B,10,43.0,13.0
172,Team A,0,46.0,44.0
172,Team A,1,55.0,15.0
172,Team A,2,54.0,24.0
172,Team A,3,71.0,51.0
172,Team A,4,34.0,56.0
172,Team A,5,2.0,15.0
172,Team A,6,4.0,62.0
172,Team A,7,6.0,33.0
172,Team A,8,45.0,61.0
172,Team A,9,23.0,25.0
172,Team A,10,48.0,28.0
172,Team B,0,64.0,10.0
172,Team B,1,100.0,6.0
172,Team B,2,76.0,10.0
172,Team B,3,61.0,19.0
172,Team B,4,35.0,44.0
172,Team B,5,19.0,30.0
172,Team B,6,22.0,35.0
172,Team B,7,76.0,22.0
172,Team B,8,90.0,28.0
172,Team B,9,70.0,61.0
172,Team B,10,44.0,14.0
173,Team A,0,45.0,43.0
173,Team A,1,56.0,14.0
173,Team A,2,54.0,24.0
173,Team A,3,70.0,52.0
173,Team A,4,35.0,55.0
173,Team A,5,3.0,14.0
173,Team A,6,5.0,63.0
173,Team A,7,6.0,33.0
173,Team A,8,45.0,61.0
173,Team A,9,23.0,25.0
173,Team A,10,48.0,28.0
173,Team B,0,65.0,9.0
173,Team B,1,100.0,6.0
173,Team B,2,75.0,9.0
173,Team B,3,62.0,20.0
173,Team B,4,34.0,43.0
173,Team B,5,20.0,29.0
173,Team B,6,23.0,36.0
173,Team B,7,76.0,22.0
173,Team B,8,89.0,27.0
173,Team B,9,70.0,61.0
